ID	Codón_CTG	Tamaño	Frecuencia%	Intrones
DEHA2C07964g	0	856	0.0000%	0
DEHA2C08008g	0	347	0.0000%	0
DEHA2C08030g	0	647	0.0000%	0
DEHA2C08074g	0	416	0.0000%	0
DEHA2C08118g	0	110	0.0000%	0
DEHA2C08184g	0	187	0.0000%	0
DEHA2C08338g	0	556	0.0000%	0
DEHA2C08360g	0	309	0.0000%	0
DEHA2C08404g	0	248	0.0000%	0
DEHA2C08448g	0	78	0.0000%	1
DEHA2C08470g	0	123	0.0000%	0
DEHA2C08492g	0	177	0.0000%	0
DEHA2C08514g	0	340	0.0000%	0
DEHA2C08624g	0	93	0.0000%	0
DEHA2C08646g	0	225	0.0000%	0
DEHA2C08822g	0	846	0.0000%	0
DEHA2C08888g	0	127	0.0000%	0
DEHA2C09042g	0	466	0.0000%	0
DEHA2C09086g	0	73	0.0000%	0
DEHA2C09152g	0	384	0.0000%	0
DEHA2C09284g	0	154	0.0000%	0
DEHA2C09328g	0	70	0.0000%	0
DEHA2C09350g	0	347	0.0000%	0
DEHA2C09372g	0	427	0.0000%	0
DEHA2C09416g	0	273	0.0000%	0
DEHA2C09438g	0	79	0.0000%	0
DEHA2C09482g	0	226	0.0000%	0
DEHA2C09504g	0	238	0.0000%	0
DEHA2C09614g	0	1067	0.0000%	0
DEHA2C09658g	0	401	0.0000%	0
DEHA2C09702g	0	536	0.0000%	0
DEHA2C09746g	0	323	0.0000%	0
DEHA2C09768g	0	63	0.0000%	0
DEHA2C09856g	0	246	0.0000%	0
DEHA2C10032g	0	111	0.0000%	0
DEHA2C10186g	0	430	0.0000%	0
DEHA2C10252g	0	44	0.0000%	0
DEHA2C10274g	0	502	0.0000%	0
DEHA2C10516g	0	57	0.0000%	0
DEHA2C10538g	0	285	0.0000%	0
DEHA2C10582g	0	156	0.0000%	0
DEHA2C10604g	0	168	0.0000%	0
DEHA2C10692g	0	190	0.0000%	0
DEHA2C10736g	0	138	0.0000%	0
DEHA2C10758g	0	359	0.0000%	1
DEHA2C10846g	0	429	0.0000%	0
DEHA2C10868g	0	584	0.0000%	0
DEHA2C10890g	0	146	0.0000%	0
DEHA2C10934g	0	128	0.0000%	0
DEHA2C10978g	0	367	0.0000%	0
DEHA2C11374g	0	557	0.0000%	0
DEHA2C11440g	0	207	0.0000%	1
DEHA2C11462g	0	241	0.0000%	0
DEHA2C11506g	0	316	0.0000%	0
DEHA2C11550g	0	349	0.0000%	0
DEHA2C11616g	0	583	0.0000%	0
DEHA2C11660g	0	774	0.0000%	0
DEHA2C11748g	0	81	0.0000%	0
DEHA2C11792g	0	405	0.0000%	0
DEHA2C11814g	0	281	0.0000%	0
DEHA2C11924g	0	184	0.0000%	0
DEHA2C11990g	0	109	0.0000%	0
DEHA2C12166g	0	333	0.0000%	0
DEHA2C12188g	0	49	0.0000%	0
DEHA2C12276g	0	519	0.0000%	0
DEHA2C12364g	0	335	0.0000%	0
DEHA2C12474g	0	365	0.0000%	0
DEHA2C12540g	0	239	0.0000%	0
DEHA2C12716g	0	280	0.0000%	0
DEHA2C12738g	0	318	0.0000%	0
DEHA2C12826g	0	251	0.0000%	0
DEHA2C12848g	0	110	0.0000%	0
DEHA2C12980g	0	372	0.0000%	0
DEHA2C13068g	0	1062	0.0000%	0
DEHA2C13222g	0	206	0.0000%	1
DEHA2C13244g	0	101	0.0000%	0
DEHA2C13332g	0	96	0.0000%	0
DEHA2C13398g	0	178	0.0000%	0
DEHA2C13420g	0	97	0.0000%	0
DEHA2C13442g	0	595	0.0000%	0
DEHA2C13486g	0	630	0.0000%	0
DEHA2C13552g	0	234	0.0000%	0
DEHA2C13640g	0	308	0.0000%	0
DEHA2C13662g	0	465	0.0000%	0
DEHA2C13684g	0	552	0.0000%	0
DEHA2C13706g	0	682	0.0000%	0
DEHA2C13772g	0	88	0.0000%	1
DEHA2C13904g	0	168	0.0000%	2
DEHA2C14036g	0	153	0.0000%	0
DEHA2C14058g	0	384	0.0000%	0
DEHA2C14080g	0	640	0.0000%	0
DEHA2C14102g	0	139	0.0000%	0
DEHA2C14190g	0	727	0.0000%	0
DEHA2C14322g	0	261	0.0000%	0
DEHA2C14498g	0	99	0.0000%	0
DEHA2C14542g	0	235	0.0000%	0
DEHA2C14586g	0	491	0.0000%	0
DEHA2C14718g	0	329	0.0000%	0
DEHA2C14806g	0	322	0.0000%	0
DEHA2C14916g	0	339	0.0000%	0
DEHA2C15004g	0	223	0.0000%	0
DEHA2C15070g	0	364	0.0000%	0
DEHA2C15158g	0	261	0.0000%	0
DEHA2C15180g	0	260	0.0000%	0
DEHA2C15202g	0	335	0.0000%	0
DEHA2C15356g	0	237	0.0000%	0
DEHA2C15532g	0	201	0.0000%	0
DEHA2C15598g	0	255	0.0000%	0
DEHA2C15642g	0	106	0.0000%	1
DEHA2C15686g	0	400	0.0000%	0
DEHA2C15708g	0	215	0.0000%	0
DEHA2C15774g	0	1100	0.0000%	0
DEHA2C15796g	0	246	0.0000%	0
DEHA2C15840g	0	113	0.0000%	0
DEHA2C15862g	0	404	0.0000%	0
DEHA2C15884g	0	110	0.0000%	0
DEHA2C16038g	0	107	0.0000%	1
DEHA2C16236g	0	126	0.0000%	0
DEHA2C16280g	0	88	0.0000%	0
DEHA2C16302g	0	318	0.0000%	0
DEHA2C16368g	0	408	0.0000%	0
DEHA2C16390g	0	247	0.0000%	1
DEHA2C16654g	0	264	0.0000%	0
DEHA2C16698g	0	350	0.0000%	0
DEHA2C16720g	0	67	0.0000%	0
DEHA2C16808g	0	776	0.0000%	0
DEHA2C16830g	0	243	0.0000%	0
DEHA2C16852g	0	374	0.0000%	0
DEHA2C16940g	0	330	0.0000%	0
DEHA2C17050g	0	85	0.0000%	0
DEHA2C17116g	0	274	0.0000%	1
DEHA2C17204g	0	455	0.0000%	0
DEHA2C17248g	0	435	0.0000%	0
DEHA2C17270g	0	632	0.0000%	0
DEHA2C17446g	0	219	0.0000%	0
DEHA2C17534g	0	771	0.0000%	0
DEHA2C17600g	0	478	0.0000%	0
DEHA2C17622g	0	623	0.0000%	0
DEHA2C17644g	0	414	0.0000%	0
DEHA2C17688g	0	315	0.0000%	0
DEHA2C17776g	0	413	0.0000%	0
DEHA2C17798g	0	84	0.0000%	0
DEHA2C17864g	0	276	0.0000%	0
DEHA2C17908g	0	408	0.0000%	0
DEHA2D00220g	0	44	0.0000%	0
DEHA2D00242g	0	64	0.0000%	0
DEHA2D00286g	0	47	0.0000%	0
DEHA2D00418g	0	84	0.0000%	0
DEHA2D00484g	0	409	0.0000%	0
DEHA2D00550g	0	258	0.0000%	0
DEHA2D00572g	0	191	0.0000%	1
DEHA2D00638g	0	62	0.0000%	0
DEHA2D00704g	0	651	0.0000%	0
DEHA2D00792g	0	71	0.0000%	0
DEHA2D00836g	0	55	0.0000%	0
DEHA2D00858g	0	71	0.0000%	0
DEHA2D00880g	0	236	0.0000%	0
DEHA2D00946g	0	42	0.0000%	0
DEHA2D01012g	0	293	0.0000%	0
DEHA2D01056g	0	496	0.0000%	1
DEHA2D01188g	0	586	0.0000%	0
DEHA2D01232g	0	542	0.0000%	0
DEHA2D01276g	0	356	0.0000%	0
DEHA2D01430g	0	306	0.0000%	0
DEHA2D01474g	0	527	0.0000%	0
DEHA2D01518g	0	211	0.0000%	0
DEHA2D01540g	0	218	0.0000%	0
DEHA2D01782g	0	190	0.0000%	1
DEHA2D01848g	0	71	0.0000%	0
DEHA2D02002g	0	231	0.0000%	0
DEHA2D02046g	0	250	0.0000%	0
DEHA2D02090g	0	170	0.0000%	0
DEHA2D02112g	0	439	0.0000%	0
DEHA2D02266g	0	241	0.0000%	2
DEHA2D02332g	0	151	0.0000%	0
DEHA2D02376g	0	458	0.0000%	0
DEHA2D02442g	0	318	0.0000%	0
DEHA2D02464g	0	203	0.0000%	0
DEHA2D02552g	0	447	0.0000%	0
DEHA2D02706g	0	209	0.0000%	0
DEHA2D02750g	0	77	0.0000%	0
DEHA2D02948g	0	243	0.0000%	0
DEHA2D03036g	0	150	0.0000%	0
DEHA2D03102g	0	51	0.0000%	0
DEHA2D03234g	0	514	0.0000%	0
DEHA2D03542g	0	76	0.0000%	0
DEHA2D03630g	0	148	0.0000%	0
DEHA2D03718g	0	781	0.0000%	0
DEHA2D03784g	0	316	0.0000%	0
DEHA2D03828g	0	196	0.0000%	0
DEHA2D03872g	0	182	0.0000%	0
DEHA2D03960g	0	136	0.0000%	1
DEHA2D04048g	0	399	0.0000%	0
DEHA2D04136g	0	136	0.0000%	0
DEHA2D04180g	0	164	0.0000%	1
DEHA2D04202g	0	496	0.0000%	1
DEHA2D04246g	0	536	0.0000%	0
DEHA2D04312g	0	787	0.0000%	0
DEHA2D04400g	0	282	0.0000%	1
DEHA2D04444g	0	276	0.0000%	0
DEHA2D04554g	0	384	0.0000%	0
DEHA2D04576g	0	234	0.0000%	0
DEHA2D04642g	0	793	0.0000%	1
DEHA2D04664g	0	73	0.0000%	0
DEHA2D04884g	0	218	0.0000%	0
DEHA2D04906g	0	636	0.0000%	0
DEHA2D04972g	0	536	0.0000%	0
DEHA2D05038g	0	327	0.0000%	0
DEHA2D05060g	0	634	0.0000%	0
DEHA2D05082g	0	509	0.0000%	0
DEHA2D05148g	0	137	0.0000%	1
DEHA2D05214g	0	259	0.0000%	0
DEHA2D05280g	0	61	0.0000%	0
DEHA2D05346g	0	653	0.0000%	0
DEHA2D05368g	0	190	0.0000%	0
DEHA2D05390g	0	111	0.0000%	1
DEHA2D05412g	0	375	0.0000%	1
DEHA2D05544g	0	1568	0.0000%	0
DEHA2D05566g	0	133	0.0000%	0
DEHA2D05632g	0	88	0.0000%	1
DEHA2D05764g	0	493	0.0000%	0
DEHA2D05830g	0	43	0.0000%	0
DEHA2D06138g	0	530	0.0000%	0
DEHA2D06160g	0	495	0.0000%	1
DEHA2D06182g	0	522	0.0000%	0
DEHA2D06314g	0	67	0.0000%	0
DEHA2D06358g	0	188	0.0000%	0
DEHA2D06446g	0	172	0.0000%	0
DEHA2D06512g	0	423	0.0000%	0
DEHA2D06534g	0	232	0.0000%	0
DEHA2D06622g	0	121	0.0000%	0
DEHA2D06666g	0	74	0.0000%	0
DEHA2D06710g	0	492	0.0000%	0
DEHA2D06820g	0	99	0.0000%	1
DEHA2D06952g	0	394	0.0000%	0
DEHA2D07018g	0	727	0.0000%	0
DEHA2D07084g	0	307	0.0000%	0
DEHA2D07194g	0	77	0.0000%	0
DEHA2D07282g	0	93	0.0000%	0
DEHA2D07326g	0	454	0.0000%	0
DEHA2D07370g	0	180	0.0000%	0
DEHA2D07546g	0	121	0.0000%	0
DEHA2D07678g	0	641	0.0000%	0
DEHA2D07744g	0	614	0.0000%	0
DEHA2D07766g	0	519	0.0000%	0
DEHA2D07788g	0	485	0.0000%	0
DEHA2D07832g	0	348	0.0000%	0
DEHA2D07854g	0	50	0.0000%	0
DEHA2D07876g	0	269	0.0000%	0
DEHA2D07898g	0	349	0.0000%	0
DEHA2D07964g	0	1398	0.0000%	0
DEHA2D08052g	0	200	0.0000%	0
DEHA2D08096g	0	249	0.0000%	0
DEHA2D08184g	0	383	0.0000%	0
DEHA2D08206g	0	474	0.0000%	0
DEHA2D08250g	0	126	0.0000%	0
DEHA2D08294g	0	120	0.0000%	0
DEHA2D08316g	0	178	0.0000%	0
DEHA2D08338g	0	191	0.0000%	0
DEHA2D08360g	0	139	0.0000%	0
DEHA2D08448g	0	46	0.0000%	0
DEHA2D08470g	0	224	0.0000%	0
DEHA2D08492g	0	222	0.0000%	0
DEHA2D08514g	0	106	0.0000%	0
DEHA2D08536g	0	202	0.0000%	0
DEHA2D08558g	0	142	0.0000%	1
DEHA2D08580g	0	368	0.0000%	0
DEHA2D08602g	0	181	0.0000%	0
DEHA2D08778g	0	121	0.0000%	0
DEHA2D08800g	0	449	0.0000%	2
DEHA2D08954g	0	424	0.0000%	0
DEHA2D09064g	0	384	0.0000%	0
DEHA2D09218g	0	590	0.0000%	0
DEHA2D09284g	0	58	0.0000%	0
DEHA2D09394g	0	437	0.0000%	0
DEHA2D09416g	0	176	0.0000%	1
DEHA2D09460g	0	256	0.0000%	0
DEHA2D09482g	0	199	0.0000%	1
DEHA2D09570g	0	290	0.0000%	0
DEHA2D09592g	0	564	0.0000%	0
DEHA2D09614g	0	450	0.0000%	0
DEHA2D09658g	0	244	0.0000%	0
DEHA2D09702g	0	426	0.0000%	0
DEHA2D09746g	0	148	0.0000%	0
DEHA2D09790g	0	217	0.0000%	0
DEHA2D09834g	0	304	0.0000%	0
DEHA2D09878g	0	83	0.0000%	0
DEHA2D10032g	0	163	0.0000%	0
DEHA2D10054g	0	480	0.0000%	1
DEHA2D10208g	0	392	0.0000%	0
DEHA2D10362g	0	201	0.0000%	0
DEHA2D10406g	0	705	0.0000%	0
DEHA2D10472g	0	297	0.0000%	0
DEHA2D10582g	0	149	0.0000%	1
DEHA2D10670g	0	41	0.0000%	0
DEHA2D10758g	0	143	0.0000%	0
DEHA2D10802g	0	537	0.0000%	0
DEHA2D10824g	0	613	0.0000%	0
DEHA2D10912g	0	115	0.0000%	0
DEHA2D10934g	0	373	0.0000%	0
DEHA2D11044g	0	504	0.0000%	0
DEHA2D11066g	0	143	0.0000%	0
DEHA2D11110g	0	113	0.0000%	1
DEHA2D11286g	0	622	0.0000%	0
DEHA2D11308g	0	197	0.0000%	0
DEHA2D11374g	0	540	0.0000%	0
DEHA2D11396g	0	365	0.0000%	0
DEHA2D11440g	0	139	0.0000%	0
DEHA2D11462g	0	150	0.0000%	0
DEHA2D11484g	0	42	0.0000%	0
DEHA2D11638g	0	166	0.0000%	0
DEHA2D11660g	0	220	0.0000%	1
DEHA2D11726g	0	99	0.0000%	0
DEHA2D11770g	0	258	0.0000%	0
DEHA2D11858g	0	373	0.0000%	0
DEHA2D11968g	0	262	0.0000%	0
DEHA2D11990g	0	157	0.0000%	1
DEHA2D12034g	0	254	0.0000%	1
DEHA2D12166g	0	219	0.0000%	0
DEHA2D12210g	0	201	0.0000%	1
DEHA2D12232g	0	412	0.0000%	0
DEHA2D12298g	0	72	0.0000%	0
DEHA2D12408g	0	366	0.0000%	0
DEHA2D12540g	0	448	0.0000%	1
DEHA2D12584g	0	648	0.0000%	0
DEHA2D12606g	0	679	0.0000%	0
DEHA2D12628g	0	428	0.0000%	0
DEHA2D12694g	0	136	0.0000%	0
DEHA2D12716g	0	103	0.0000%	0
DEHA2D12760g	0	253	0.0000%	0
DEHA2D12826g	0	51	0.0000%	0
DEHA2D12914g	0	37	0.0000%	0
DEHA2D12936g	0	550	0.0000%	0
DEHA2D12958g	0	402	0.0000%	0
DEHA2D13112g	0	719	0.0000%	0
DEHA2D13134g	0	314	0.0000%	0
DEHA2D13178g	0	83	0.0000%	0
DEHA2D13222g	0	439	0.0000%	0
DEHA2D13354g	0	55	0.0000%	0
DEHA2D13398g	0	545	0.0000%	2
DEHA2D13574g	0	502	0.0000%	0
DEHA2D13662g	0	94	0.0000%	0
DEHA2D13706g	0	454	0.0000%	0
DEHA2D13772g	0	304	0.0000%	1
DEHA2D13904g	0	194	0.0000%	0
DEHA2D13926g	0	237	0.0000%	0
DEHA2D13970g	0	212	0.0000%	0
DEHA2D14036g	0	263	0.0000%	0
DEHA2D14256g	0	67	0.0000%	1
DEHA2D14300g	0	332	0.0000%	0
DEHA2D14322g	0	89	0.0000%	0
DEHA2D14388g	0	68	0.0000%	0
DEHA2D14410g	0	122	0.0000%	1
DEHA2D14564g	0	103	0.0000%	0
DEHA2D14608g	0	480	0.0000%	0
DEHA2D14718g	0	259	0.0000%	0
DEHA2D14828g	0	166	0.0000%	0
DEHA2D14872g	0	120	0.0000%	1
DEHA2D14960g	0	491	0.0000%	0
DEHA2D14982g	0	160	0.0000%	0
DEHA2D15048g	0	397	0.0000%	0
DEHA2D15092g	0	87	0.0000%	1
DEHA2D15114g	0	566	0.0000%	0
DEHA2D15202g	0	41	0.0000%	0
DEHA2D15224g	0	435	0.0000%	0
DEHA2D15290g	0	349	0.0000%	0
DEHA2D15312g	0	380	0.0000%	0
DEHA2D15356g	0	1010	0.0000%	1
DEHA2D15554g	0	1209	0.0000%	0
DEHA2D15576g	0	532	0.0000%	0
DEHA2D15598g	0	77	0.0000%	1
DEHA2D15620g	0	71	0.0000%	1
DEHA2D15686g	0	391	0.0000%	0
DEHA2D15708g	0	418	0.0000%	0
DEHA2D15730g	0	439	0.0000%	0
DEHA2D15840g	0	695	0.0000%	0
DEHA2D15884g	0	558	0.0000%	0
DEHA2D15906g	0	291	0.0000%	0
DEHA2D15950g	0	641	0.0000%	0
DEHA2D15972g	0	370	0.0000%	0
DEHA2D15994g	0	410	0.0000%	1
DEHA2D16390g	0	380	0.0000%	1
DEHA2D16434g	0	407	0.0000%	0
DEHA2D16456g	0	282	0.0000%	0
DEHA2D16478g	0	36	0.0000%	0
DEHA2D16500g	0	167	0.0000%	0
DEHA2D16588g	0	131	0.0000%	0
DEHA2D16610g	0	130	0.0000%	0
DEHA2D16676g	0	223	0.0000%	0
DEHA2D16698g	0	261	0.0000%	0
DEHA2D16830g	0	179	0.0000%	0
DEHA2D16918g	0	206	0.0000%	0
DEHA2D17028g	0	559	0.0000%	0
DEHA2D17072g	0	493	0.0000%	0
DEHA2D17160g	0	55	0.0000%	1
DEHA2D17270g	0	51	0.0000%	0
DEHA2D17292g	0	414	0.0000%	0
DEHA2D17358g	0	842	0.0000%	0
DEHA2D17402g	0	202	0.0000%	0
DEHA2D17446g	0	380	0.0000%	0
DEHA2D17512g	0	167	0.0000%	0
DEHA2D17600g	0	400	0.0000%	0
DEHA2D17622g	0	377	0.0000%	0
DEHA2D17710g	0	92	0.0000%	0
DEHA2D17776g	0	81	0.0000%	0
DEHA2D17798g	0	360	0.0000%	0
DEHA2D17842g	0	259	0.0000%	0
DEHA2D17908g	0	323	0.0000%	0
DEHA2D17952g	0	74	0.0000%	0
DEHA2D17974g	0	319	0.0000%	0
DEHA2D18062g	0	95	0.0000%	0
DEHA2D18106g	0	76	0.0000%	0
DEHA2D18238g	0	96	0.0000%	0
DEHA2D18282g	0	84	0.0000%	0
DEHA2D18304g	0	101	0.0000%	1
DEHA2D18436g	0	292	0.0000%	0
DEHA2D18480g	0	403	0.0000%	0
DEHA2D18524g	0	313	0.0000%	0
DEHA2D18634g	0	230	0.0000%	0
DEHA2D18744g	0	185	0.0000%	0
DEHA2D18788g	0	223	0.0000%	0
DEHA2D18810g	0	463	0.0000%	0
DEHA2D18832g	0	293	0.0000%	0
DEHA2D18854g	0	358	0.0000%	0
DEHA2D18898g	0	222	0.0000%	0
DEHA2D18986g	0	393	0.0000%	0
DEHA2D19118g	0	54	0.0000%	0
DEHA2D19140g	0	159	0.0000%	0
DEHA2D19206g	0	42	0.0000%	0
DEHA2D19250g	0	86	0.0000%	0
DEHA2D19272g	0	404	0.0000%	0
DEHA2D19360g	0	61	0.0000%	0
DEHA2E00132g	0	52	0.0000%	0
DEHA2E00198g	0	331	0.0000%	0
DEHA2E00242g	0	373	0.0000%	0
DEHA2E00330g	0	71	0.0000%	0
DEHA2E00352g	0	90	0.0000%	0
DEHA2E00374g	0	60	0.0000%	0
DEHA2E00396g	0	40	0.0000%	0
DEHA2E00440g	0	493	0.0000%	0
DEHA2E00484g	0	326	0.0000%	0
DEHA2E00616g	0	372	0.0000%	0
DEHA2E00682g	0	113	0.0000%	0
DEHA2E00748g	0	411	0.0000%	0
DEHA2E00770g	0	422	0.0000%	0
DEHA2E00792g	0	510	0.0000%	0
DEHA2E00858g	0	57	0.0000%	0
DEHA2E00924g	0	196	0.0000%	0
DEHA2E00968g	0	116	0.0000%	0
DEHA2E00990g	0	85	0.0000%	0
DEHA2E01012g	0	90	0.0000%	0
DEHA2E01056g	0	319	0.0000%	0
DEHA2E01144g	0	149	0.0000%	0
DEHA2E01188g	0	413	0.0000%	0
DEHA2E01232g	0	211	0.0000%	0
DEHA2E01254g	0	56	0.0000%	0
DEHA2E01298g	0	545	0.0000%	0
DEHA2E01320g	0	177	0.0000%	0
DEHA2E01342g	0	55	0.0000%	0
DEHA2E01496g	0	500	0.0000%	0
DEHA2E01518g	0	410	0.0000%	0
DEHA2E01562g	0	220	0.0000%	0
DEHA2E01606g	0	238	0.0000%	0
DEHA2E01628g	0	82	0.0000%	0
DEHA2E01694g	0	386	0.0000%	0
DEHA2E01782g	0	230	0.0000%	0
DEHA2E01804g	0	135	0.0000%	0
DEHA2E01848g	0	50	0.0000%	0
DEHA2E02002g	0	181	0.0000%	0
DEHA2E02024g	0	276	0.0000%	0
DEHA2E02200g	0	134	0.0000%	0
DEHA2E02266g	0	778	0.0000%	0
DEHA2E02332g	0	746	0.0000%	0
DEHA2E02420g	0	338	0.0000%	0
DEHA2E02530g	0	691	0.0000%	0
DEHA2E02552g	0	39	0.0000%	0
DEHA2E02574g	0	426	0.0000%	0
DEHA2E02640g	0	662	0.0000%	0
DEHA2E02662g	0	157	0.0000%	0
DEHA2E02772g	0	814	0.0000%	0
DEHA2E02838g	0	669	0.0000%	0
DEHA2E02992g	0	88	0.0000%	0
DEHA2E03036g	0	76	0.0000%	0
DEHA2E03168g	0	183	0.0000%	1
DEHA2E03212g	0	188	0.0000%	0
DEHA2E03410g	0	542	0.0000%	0
DEHA2E03498g	0	72	0.0000%	1
DEHA2E03520g	0	58	0.0000%	0
DEHA2E03564g	0	191	0.0000%	0
DEHA2E03608g	0	181	0.0000%	1
DEHA2E03630g	0	420	0.0000%	0
DEHA2E03652g	0	82	0.0000%	1
DEHA2E03674g	0	328	0.0000%	0
DEHA2E03740g	0	286	0.0000%	0
DEHA2E03762g	0	239	0.0000%	0
DEHA2E03784g	0	377	0.0000%	0
DEHA2E03806g	0	685	0.0000%	0
DEHA2E03872g	0	44	0.0000%	0
DEHA2E03894g	0	442	0.0000%	0
DEHA2E04004g	0	245	0.0000%	0
DEHA2E04048g	0	49	0.0000%	0
DEHA2E04070g	0	173	0.0000%	0
DEHA2E04224g	0	587	0.0000%	0
DEHA2E04290g	0	146	0.0000%	0
DEHA2E04510g	0	88	0.0000%	0
DEHA2E04730g	0	530	0.0000%	0
DEHA2E04774g	0	631	0.0000%	0
DEHA2E04840g	0	383	0.0000%	0
DEHA2E05082g	0	218	0.0000%	0
DEHA2E05104g	0	144	0.0000%	1
DEHA2E05148g	0	253	0.0000%	0
DEHA2E05214g	0	119	0.0000%	0
DEHA2E05258g	0	197	0.0000%	0
DEHA2E05346g	0	720	0.0000%	0
DEHA2E05368g	0	299	0.0000%	0
DEHA2E05456g	0	190	0.0000%	0
DEHA2E05478g	0	361	0.0000%	0
DEHA2E05500g	0	205	0.0000%	0
DEHA2E05544g	0	249	0.0000%	0
DEHA2E05676g	0	671	0.0000%	0
DEHA2E05698g	0	154	0.0000%	0
DEHA2E05720g	0	132	0.0000%	0
DEHA2E05808g	0	572	0.0000%	0
DEHA2E05896g	0	127	0.0000%	0
DEHA2E05962g	0	40	0.0000%	0
DEHA2E06028g	0	230	0.0000%	0
DEHA2E06556g	0	473	0.0000%	0
DEHA2E06578g	0	111	0.0000%	0
DEHA2E06600g	0	470	0.0000%	0
DEHA2E06622g	0	199	0.0000%	0
DEHA2E06732g	0	351	0.0000%	0
DEHA2E06908g	0	348	0.0000%	0
DEHA2E06952g	0	360	0.0000%	0
DEHA2E06996g	0	336	0.0000%	0
DEHA2E07018g	0	192	0.0000%	1
DEHA2E07084g	0	182	0.0000%	0
DEHA2E07150g	0	385	0.0000%	0
DEHA2E07238g	0	84	0.0000%	1
DEHA2E07260g	0	436	0.0000%	0
DEHA2E07326g	0	60	0.0000%	0
DEHA2E07370g	0	374	0.0000%	0
DEHA2E07392g	0	183	0.0000%	0
DEHA2E07414g	0	196	0.0000%	0
DEHA2E07436g	0	446	0.0000%	0
DEHA2E07458g	0	643	0.0000%	0
DEHA2E07502g	0	233	0.0000%	0
DEHA2E07568g	0	259	0.0000%	0
DEHA2E07722g	0	655	0.0000%	0
DEHA2E07920g	0	82	0.0000%	0
DEHA2E08008g	0	173	0.0000%	0
DEHA2E08052g	0	477	0.0000%	0
DEHA2E08096g	0	217	0.0000%	0
DEHA2E08140g	0	369	0.0000%	0
DEHA2E08228g	0	299	0.0000%	0
DEHA2E08316g	0	341	0.0000%	0
DEHA2E08338g	0	145	0.0000%	0
DEHA2E08404g	0	37	0.0000%	0
DEHA2E08470g	0	894	0.0000%	0
DEHA2E08492g	0	49	0.0000%	0
DEHA2E08558g	0	241	0.0000%	0
DEHA2E08624g	0	652	0.0000%	0
DEHA2E08712g	0	329	0.0000%	0
DEHA2E08734g	0	148	0.0000%	1
DEHA2E08866g	0	285	0.0000%	0
DEHA2E08888g	0	627	0.0000%	0
DEHA2E08910g	0	279	0.0000%	0
DEHA2E09130g	0	185	0.0000%	0
DEHA2E09196g	0	353	0.0000%	0
DEHA2E09240g	0	392	0.0000%	0
DEHA2E09306g	0	271	0.0000%	0
DEHA2E09438g	0	56	0.0000%	0
DEHA2E09570g	0	182	0.0000%	0
DEHA2E09636g	0	248	0.0000%	0
DEHA2E09680g	0	125	0.0000%	0
DEHA2E09724g	0	122	0.0000%	2
DEHA2E09746g	0	218	0.0000%	0
DEHA2E09812g	0	158	0.0000%	0
DEHA2E09834g	0	376	0.0000%	0
DEHA2E09878g	0	101	0.0000%	1
DEHA2E09966g	0	223	0.0000%	0
DEHA2E09988g	0	498	0.0000%	0
DEHA2E10010g	0	125	0.0000%	0
DEHA2E10142g	0	529	0.0000%	0
DEHA2E10208g	0	176	0.0000%	0
DEHA2E10362g	0	312	0.0000%	0
DEHA2E10516g	0	335	0.0000%	0
DEHA2E10560g	0	366	0.0000%	0
DEHA2E10626g	0	61	0.0000%	0
DEHA2E10648g	0	81	0.0000%	0
DEHA2E10692g	0	437	0.0000%	0
DEHA2E10890g	0	91	0.0000%	0
DEHA2E11044g	0	135	0.0000%	0
DEHA2E11066g	0	363	0.0000%	0
DEHA2E11132g	0	119	0.0000%	0
DEHA2E11154g	0	33	0.0000%	0
DEHA2E11176g	0	96	0.0000%	0
DEHA2E11308g	0	582	0.0000%	0
DEHA2E11418g	0	569	0.0000%	0
DEHA2E11440g	0	55	0.0000%	0
DEHA2E11506g	0	804	0.0000%	0
DEHA2E11682g	0	172	0.0000%	0
DEHA2E11770g	0	273	0.0000%	0
DEHA2E11858g	0	651	0.0000%	0
DEHA2E11902g	0	93	0.0000%	0
DEHA2E11946g	0	97	0.0000%	0
DEHA2E11968g	0	418	0.0000%	0
DEHA2E11990g	0	301	0.0000%	0
DEHA2E12078g	0	733	0.0000%	0
DEHA2E12276g	0	301	0.0000%	0
DEHA2E12320g	0	151	0.0000%	0
DEHA2E12474g	0	301	0.0000%	0
DEHA2E12540g	0	245	0.0000%	0
DEHA2E12738g	0	630	0.0000%	0
DEHA2E12804g	0	199	0.0000%	0
DEHA2E12826g	0	120	0.0000%	0
DEHA2E12892g	0	302	0.0000%	0
DEHA2E12936g	0	310	0.0000%	0
DEHA2E13156g	0	94	0.0000%	0
DEHA2E13200g	0	288	0.0000%	0
DEHA2E13222g	0	70	0.0000%	0
DEHA2E13332g	0	206	0.0000%	0
DEHA2E13354g	0	157	0.0000%	0
DEHA2E13420g	0	106	0.0000%	0
DEHA2E13486g	0	155	0.0000%	1
DEHA2E13530g	0	551	0.0000%	0
DEHA2E13684g	0	247	0.0000%	0
DEHA2E13750g	0	142	0.0000%	0
DEHA2E13772g	0	433	0.0000%	0
DEHA2E13882g	0	64	0.0000%	1
DEHA2E13904g	0	53	0.0000%	0
DEHA2E13926g	0	93	0.0000%	0
DEHA2E13992g	0	88	0.0000%	1
DEHA2E14036g	0	249	0.0000%	0
DEHA2E14124g	0	115	0.0000%	0
